Point Latitude,Point Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue_id
35.7656494137931,51.42637369565218,Madaen Hookah Lounge  (کافه  عربی مدائن) (کافه رستوران عربی مدائن),35.76934219030404,51.42848108744716,Lebanese Restaurant,589710bb1470b050ba177894
35.7656494137931,51.42637369565218,گل فروشي ظفر,35.766713,51.426647,Flower Shop,59c1325f3fcee82a1a8a8a17
35.7656494137931,51.42637369565218,Home Burger | هوم برگر (هوم برگر),35.7674487124688,51.42733449318729,Burger Joint,5134e095e4b02bbf5fe3deba
35.7656494137931,51.42637369565218,Najm Abadi Square | میدان نجم آبادی (میدان نجم آبادی),35.7634884508122,51.43073319030671,Plaza,4ff12997e4b0c63565da269a
35.7656494137931,51.42637369565218,سوپر میوه ظفر,35.76644889127963,51.429600038797595,Fruit & Vegetable Store,57c1cfc5498e192395894793
35.7656494137931,51.42637369565218,Takharestan park | بوستان تخارستان,35.76539913552018,51.42685948645759,Park,5623e84d498ed5d034058284
35.7656494137931,51.42637369565218,ام اند ام بار,35.768835,51.429741,Coffee Shop,57e69b35cd10de62e1318e7f
35.7656494137931,51.42637369565218,Niloofar Square (میدان نیلوفر),35.764675,51.42584,Plaza,591ee35186f4cc0b31f3f7b6
35.7656494137931,51.42637369565218,The Rose Café,35.768947,51.429965,Café,577fb92ccd1061770fd78b09
35.7656494137931,51.42637369565218,کاغذ پیچ,35.763539,51.428905,Sandwich Place,5be7103435f983002c648363
35.7656494137931,51.42637369565218,نان سنگک ظفر,35.766487,51.429565,Bakery,58d0c645d243326170eb48bc
35.7656494137931,51.42637369565218,Golriz Fried Chicken | مرغ سوخاری گلریز,35.766471295584545,51.42928943825347,Fried Chicken Joint,51a392f4498e7c1f42c81955
35.7656494137931,51.42637369565218,آبميوه بستنى هاوار | Havar Juice Bar,35.766224,51.429514,Juice Bar,5971f79ff62e09224b8cc90d
35.7656494137931,51.42637369565218,Orkideh Kabab House | چلوکباب ارکيده,35.765984,51.42943,Persian Restaurant,51711532498ebc99d559bdd0
35.7656494137931,51.42637369565218,Pelak Restaurant | رستوران پلاک (رستوران پلاک),35.768924287430636,51.42974877056639,Fast Food Restaurant,51aefa70498ea7a1550af33a
35.7656494137931,51.42637369565218,Aria Kabab House | كباب سرای آريا,35.76715332365767,51.42453462839977,Persian Restaurant,53c02794498e5790925fdab9
35.7656494137931,51.42637369565218,Pizza House | خانه پیتزا (خانه پیتزا),35.76613235473633,51.42937469482422,Pizza Place,5424540c498e73fcf5edc5fa
35.7656494137931,51.42637369565218,VIP Restaurant | رستوران وی آی پی (رستوران وی آی پی),35.769412234750895,51.42921335411051,Italian Restaurant,52568c1f498ea7c34cfe064f
35.7656494137931,51.42637369565218,Khooshe Bakery | نان خوشه,35.766566222027315,51.431314466697124,Bakery,521db7f711d2fd568f7c70b8
35.7656494137931,51.42637369565218,m&m's Bar,35.768864,51.429828,Dessert Shop,577fc00c498ec73cd934f847
35.7656494137931,51.42637369565218,Darchin Traditional Café (کافه دارچین),35.766056282205106,51.42798204800938,Café,517964d9e4b0046ed2df9a14
35.7656494137931,51.42637369565218,چهارسو,35.76781798422632,51.43120167866256,Coffee Shop,55ecf9a8498e084926e5c38c
35.7656494137931,51.42637369565218,Shahrvand | شهروند,35.764866,51.428938,Department Store,552c057a498e8b2e61c21144
35.7656494137931,51.42637369565218,Dr. Tajbakhsh Drugstore | داروخانه دكتر تاجبخش (داروخانه دكتر تاجبخش),35.766336426051566,51.431329846898635,Pharmacy,511ced62e4b077257f469d07
35.7656494137931,51.42637369565218,Ashpaz Bashi Cafe & Restaurant | كافه رستوران آشپزباشى,35.76352282616458,51.428848554253264,Persian Restaurant,52eb7a20498ed9670034bd70
35.7656494137931,51.42637369565218,Golriz Burger | برگر گلریز,35.76637820034664,51.42927918510361,Burger Joint,5294d20411d2315971b23c67
35.7656494137931,51.42637369565218,Arash Tunnel | تونل آرش (تونل آرش),35.769736,51.426189,Tunnel,5b83c92b492814002cb3ab4c
35.774624068965515,51.42637369565218,Maks Café (کافه مکث),35.776941,51.424738,Café,4ea6f07293ad76dfdb99e570
35.774624068965515,51.42637369565218,escaperoom ehzar  |  اتاق فرار احضار,35.771215,51.424381,Escape Room,5bb75f97666116002c3b8806
35.774624068965515,51.42637369565218,Shandiz Restaurant | رستوران شاندیز (رستوران شاندیز),35.77121,51.423527,Persian Restaurant,4ddbf2a5ae60aa300198be2d
35.774624068965515,51.42637369565218,Gilaneh Restaurant | رستوران گیلانه (رستوران گیلانه),35.77129921980447,51.42356498248746,Gilaki Restaurant,4ebf5179a17c8cdeb90d7103
35.774624068965515,51.42637369565218,Media Hotel | هتل مدیا (هتل مدیا),35.77309839174295,51.42532920045375,Hotel,4ca0af857ada199c418da8bc
35.774624068965515,51.42637369565218,Boordin Café & Restaurant | کافه و رستوران بوردين (کافه و رستوران بوردين),35.775871050574686,51.4246026728934,Café,5683f2ab38fac7191db65c32
35.774624068965515,51.42637369565218,Digikala Saba Office (دیجی‌کالا (واحد صبا)),35.77069382353154,51.424069731175166,IT Services,5bbc408eb25fee002d5ed3d3
35.774624068965515,51.42637369565218,Elaheh Gallery | گالری الهه (گالری الهه),35.77604918305268,51.427382379891945,Art Gallery,529a107a11d21b0fafc214de
35.774624068965515,51.42637369565218,Sushi Shop,35.77141089924169,51.42307028993066,Sushi Restaurant,58f99412772fbc6e570057b1
35.774624068965515,51.42637369565218,Burgerator | برگراتور (برگراتور),35.7713041522556,51.42342411802764,Burger Joint,567ec07c498e9b9ceff474a4
35.774624068965515,51.42637369565218,Balooch | بلوچ,35.776787648491705,51.42787964515394,Women's Store,54c0a731498e8262bc58868f
35.774624068965515,51.42637369565218,سوپر تکتا,35.772533,51.430325,Buffet,56fccd5a498eea013f973d1c
35.747700103448274,51.43387066666667,Book Garden Cineplex | پردیس سینمایی باغ کتاب (پردیس سینمایی باغ کتاب),35.75183101608328,51.432050197752076,Multiplex,5a74a670fd9d7361ccceda86
35.747700103448274,51.43387066666667,Eram Hotel Swimming Pool | استخر هتل ارم,35.751238908779314,51.43641531384927,Pool,51e41cad498e1f8383571568
35.747700103448274,51.43387066666667,Eram Grand Hotel | هتل بزرگ ارم (هتل بزرگ ارم),35.75119416918535,51.437123688421295,Hotel,4bded43afe0e62b55cfb0506
35.747700103448274,51.43387066666667,Café Art,35.750692,51.432756,Coffee Shop,59ccfae45455b2680b5ddf74
35.747700103448274,51.43387066666667,اتاق فرار باغ کتاب | TBG scaperoom,35.751262,51.432444,Entertainment Service,5bd07607db2aeb002c9db68f
35.747700103448274,51.43387066666667,Hononoy Donuts,35.751696,51.432005,Donut Shop,5c8ff297471d6e002c8bff68
35.747700103448274,51.43387066666667,Small Pool | حوض کوچک (حوض کوچک),35.75209,51.434139,Fountain,58c204fd0802cb194fedd1ba
35.75667475862068,51.43387066666667,استخر قصر موج,35.75879775222249,51.431316125410774,Pool,539af5cf498e35589f7010a0
35.75667475862068,51.43387066666667,Book City | شهر کتاب آرین (شهر کتاب آرین),35.760220482294216,51.4305355487299,Bookstore,512659d4e4b0b973c87d8968
35.75667475862068,51.43387066666667,Lamiz Coffee | لمیز کافی (لمیز کافی),35.75997400334961,51.43405236361922,Coffee Shop,52f66ce4498e2e8f057389c5
35.75667475862068,51.43387066666667,Main Pool | حوض اصلی (حوض اصلی),35.75259854296587,51.434170511996435,Fountain,564741e9498edc515d40c5a2
35.75667475862068,51.43387066666667,Milano Lounge,35.758692,51.43251,Hookah Bar,5ade22a4fe37401c8cb7a2a4
35.75667475862068,51.43387066666667,Ghasr-e Moj | قصر موج (قصر موج),35.75870820489573,51.43227025991325,Restaurant,53235c4f498e36c1448a2302
35.75667475862068,51.43387066666667,Loomana Chocolate | لومانا (لومانا),35.760103,51.43341,Chocolate Shop,5693adef498e4b7de81ac019
35.75667475862068,51.43387066666667,بهارخانه | Baharkhaneh,35.75993990588336,51.43726509862022,Arts & Crafts Store,5436a901498e78176248c7e1
35.75667475862068,51.43387066666667,Nitro Gym,35.75844673780295,51.43739123289038,Gym,5309ffa2498e6f784022f335
35.75667475862068,51.43387066666667,Noon Khameie Pastry Shop | قنادی نون‌ خامه‌ای (قنادی نون‌ خامه‌ای),35.76007213698479,51.433748091100085,Pastry Shop,56654795498e89524dff3a66
35.75667475862068,51.43387066666667,Mirdamad Manteau | مانتو میرداماد (مانتو میرداماد),35.76006888757324,51.431604183556054,Women's Store,536f8e51498e8121820fa495
35.75667475862068,51.43387066666667,Baharkhaneh,35.75977539457156,51.4372297037236,Art Gallery,573d4e7d38fae1ae7612a9a6
35.75667475862068,51.43387066666667,Pierre Cardin | پیر کاردین (پیر کاردین),35.7591123310514,51.43769738264398,Men's Store,53dbaa26498ebf39ca93c973
35.75667475862068,51.43387066666667,Ons Café | كافه انس,35.760270467005355,51.43353373901933,Café,5562e606498e3237ba99e131
35.75667475862068,51.43387066666667,Kids Café | کافه کودک (کافه کودک),35.753586,51.43098,Café,59996d5e4a7aae363a27648c
35.75667475862068,51.43387066666667,Nafis Beauty Salon | سالن زيبايي نفيس,35.75741174659664,51.43908192628115,Salon / Barbershop,553e2b08498e5acdfb8c6b1d
35.75667475862068,51.43387066666667,Mito Café,35.75955925010576,51.43721866358767,Café,5776c6ab498ef16b6e9c01c3
35.75667475862068,51.43387066666667,Clock Cafe & Restaurant (کافه رستوران کلاک),35.760025,51.433895,Italian Restaurant,5a6a51fa95da0c04ed611130
35.75667475862068,51.43387066666667,Arian Shopping Center | مركز خريد آرين (مركز خريد آرين),35.76006479724239,51.430375307465255,Shopping Mall,4d62a387ef378cfaf6b299a6
35.75667475862068,51.43387066666667,Combi Café (کُمبی کافه),35.7524151241294,51.432888392639995,Food Truck,587272f65a5869791c2daaa5
35.75667475862068,51.43387066666667,Rose Mirdamad Shopping Center | مرکز خرید رز میرداماد (مرکز خرید رز میرداماد),35.76009782310369,51.43375239765027,Shopping Mall,519ce2d0498eac951b7374b2
35.75667475862068,51.43387066666667,کافه فاخر | Fakher Cafe,35.752804,51.4341,Café,5b2524184186860039304267
35.75667475862068,51.43387066666667,Buffet | بوفه کتابخانه ملی (بوفه کتابخانه ملی),35.752616350784024,51.43415528969079,Cafeteria,568232cb498e3cf490eca5d0
35.7656494137931,51.43387066666667,Yoga Community | کانون یوگا (کانون یوگا),35.76662580544742,51.43618922745258,Yoga Studio,4f87dc91e4b0e5ed72fb6ed3
35.7656494137931,51.43387066666667,Aramis Club | مجموعه تندرستی آرامیس (مجموعه تندرستی آرامیس),35.76391177919577,51.4350890024568,Gym / Fitness Center,5128ebbce4b026129d1a75d6
35.7656494137931,51.43387066666667,Aramis Ice Skating | پاتیناژ ارامیس,35.763776314387435,51.43523653459454,Athletics & Sports,53c827d1498ef131690a4761
35.7656494137931,51.43387066666667,Arco Italian Pizzeria | پیتزا ایتالیایی آرکو (پیتزا ایتالیایی آرکو),35.76764166759326,51.43418850545229,Italian Restaurant,526ab27f498e7554d5add620
35.7656494137931,51.43387066666667,Zoghali Burger | برگر زغالی (برگر زغالی),35.765301,51.4373,Burger Joint,4f983547e4b0a99ead15eda9
35.7656494137931,51.43387066666667,Daryani Grocery Store | سوپر دریانی (سوپر دریانی),35.765512,51.435843,Grocery Store,5121f40be4b0c67448cbc009
35.7656494137931,51.43387066666667,Laleh Drugstore | داروخانه لاله (داروخانه لاله),35.76565063647897,51.43542623531236,Drugstore,521cc53d11d2a77da81c3401
35.7656494137931,51.43387066666667,Tehran Pastry Shop | نان و شيرينى تهران (نان و شيرينى تهران),35.76557919972539,51.43391889876315,Pastry Shop,57356106498eb42026347968
35.7656494137931,51.43387066666667,Nadi Garden | بازار گل و گیاه نادی (بازار گل و گیاه نادی),35.766213535766845,51.43921141101705,Flower Shop,5350e751498e873e050d1ad0
35.7656494137931,51.43387066666667,Giv Pizza | پیتزا گیو (پیتزا گیو),35.76535197800765,51.43707187943553,Pizza Place,54a69226498ec3e41414c146
35.7656494137931,51.43387066666667,Roulette Confectionery,35.76783,51.432472,Deli / Bodega,588a271debf0282fd178eca1
35.7656494137931,51.43387066666667,Yaran Daryan | یاران دریان (یاران دریان),35.7655558828522,51.43568963335451,Grocery Store,521cc29611d29437215bcf33
35.7656494137931,51.43387066666667,Shahin Super Market | سوپر مارکت شاهین,35.76790409792487,51.43269357240203,Market,55082fab498e38ca7ea355f0
35.7656494137931,51.43387066666667,خيابان كازرون ( Kazeron Street),35.763588,51.434144,Palace,57de8bdf498e0781fca7ee59
35.7656494137931,51.43387066666667,Tamay Confectionery | شیرینی تامای,35.762093,51.43191,Pastry Shop,56e159a2498e333339838e35
35.7656494137931,51.43387066666667,Zarrin Super Market | سوپر مارکت زرین,35.76285078777573,51.43155542360097,Grocery Store,5287491011d2f357d724b431
35.7656494137931,51.43387066666667,رودخونه دم خونمون,35.76757772424808,51.43689771622054,Canal,570a5559498e105989953ba2
35.7656494137931,51.43387066666667,Salar protein super,35.766538,51.42944,Supermarket,58bc45c652a051374813c0a3
35.774624068965515,51.43387066666667,لبنيات ايرانيان,35.77498330289165,51.433508745137665,Dairy Store,56177b4e498ee67cd52d6521
35.774624068965515,51.43387066666667,Farhang Cinema | سینما فرهنگ (سینما فرهنگ),35.776212508887696,51.436214400563586,Multiplex,4d1e8efbdbac2c0f0eef3e35
35.774624068965515,51.43387066666667,سالن ۱ فرهنگ,35.776257,51.436235,Multiplex,5c51875fcb3fd2002cd58f63
35.774624068965515,51.43387066666667,FunGlowing,35.77621039351114,51.43651317970465,Toy / Game Store,5522e172498e586b8293cc35
35.774624068965515,51.43387066666667,نانوایی بربری | Barbary Bakery,35.774171579183786,51.4333963394165,Bakery,5747cd0c498e0bf1bd6bbad1
35.774624068965515,51.43387066666667,Khaneh Javan | خانه جوان (خانه جوان),35.77783093719941,51.436057447366174,Gift Shop,51e560f0498e7ce669f7695d
35.774624068965515,51.43387066666667,فروشگاه رنگارنگ,35.776111,51.43646,Gift Shop,5745ac66498eb2f2f625b529
35.774624068965515,51.43387066666667,Farsi Food | تهیه غذای فارسی (تهیه غذای فارسی),35.776051,51.438652,Food Service,4e730c25483b4dd0be072bbc
35.774624068965515,51.43387066666667,نانوایی سنگکی زرگنده,35.77398,51.433315,Bakery,5755ab03498e6dcfea51f24d
35.774624068965515,51.43387066666667,Arshia Nuts | خشكبار عرشيا,35.77380071192985,51.437656541540754,Market,54a1831e498e5892fbc0ffbc
35.774624068965515,51.43387066666667,Rizhan Café | ریژان کافه,35.772945,51.43829,Café,57dea394498e476f025fce73
35.774624068965515,51.43387066666667,Vaziri Tabbakhi | طباخی وزیری (طباخی وزیری),35.77471463645151,51.43692894539443,Tabbakhi,501ef7d3e4b07ccc39226160
35.774624068965515,51.43387066666667,Shapoor | شاپور,35.777209398145494,51.432587969655074,Grocery Store,556427fa498e067cccc94141
35.774624068965515,51.43387066666667,Alborz Restaurant | رستوران البرز (رستوران البرز),35.775334550958256,51.43679054761565,Persian Restaurant,4fc39ea3e4b08acaf56de7b8
35.774624068965515,51.43387066666667,Shano Café | کافه شانو,35.77297938549138,51.438355238185004,Café,569a48c0498e0dda50d10b7c
35.774624068965515,51.43387066666667,Darinoosh | دارینوش,35.775639779462225,51.436461908339055,Bookstore,50feb036e4b0937c8ecd0498
35.774624068965515,51.43387066666667,نان داغ کباب داغ ستاره قلهک,35.778556664359606,51.4360669371048,Persian Restaurant,4f50adf1e4b0d16b2fe60b1d
35.774624068965515,51.43387066666667,سالن ۲ فرهنگ,35.776075,51.436255,Multiplex,5c7551a360255e002c59a072
35.774624068965515,51.43387066666667,كافه فوردو ٤٢ | Cafe Fordo 42 (کافه فوردو ٤۲),35.778461,51.435655,Café,5959fdc9123a195de66d362c
35.774624068965515,51.43387066666667,Shawerma | شاورما,35.7723706205842,51.438496557745225,Fast Food Restaurant,50d9c686e4b0afbc2bb643e3
35.774624068965515,51.43387066666667,Zargandeh Park | بوستان زرگنده (بوستان زرگنده),35.7777826199412,51.43277047505858,Park,4fe1c062e4b01a0708bb4e57
35.774624068965515,51.43387066666667,Kouhestan Juice Bar | آبمیوه كوهستان,35.773735780813425,51.43779497683394,Juice Bar,533205cd498ee552205eacad
35.774624068965515,51.43387066666667,Zargandeh Fruit & Vegetable Market | بازار میوه و تره بار زرگنده (بازار میوه و تره بار زرگنده),35.77612527569534,51.435135376169306,Fruit & Vegetable Store,511cd393e4b0276aec1614ae
35.774624068965515,51.43387066666667,Negin Gholhak Tower | برج نگین قلهک,35.775913094591324,51.4365218089213,Shopping Mall,523c754a498e7a5a10fa3ddf
35.774624068965515,51.43387066666667,Paradiso Restaurant | رستوران پاراديزو,35.77090849020236,51.436550271950686,Italian Restaurant,5470cbc3498e2e61fb2f8250
35.774624068965515,51.43387066666667,آبمیوه مخصوص پامچال,35.774501350221286,51.43703041240654,Coffee Shop,51b8e0c4498efc48f6687aa3
35.774624068965515,51.43387066666667,Tandorost Natural Fiber Clothing | پوشاک الیاف طبیعی تندرست (پوشاک الیاف طبیعی تندرست),35.77272672976423,51.438336575361745,Clothing Store,526952bf498e1c4275afb035
35.774624068965515,51.43387066666667,Coffee Nely,35.773903,51.437177,Café,58b9bde7fc5a5f1dcd62ca90
35.774624068965515,51.43387066666667,Nozha Café | کافه نوژا,35.773067085733636,51.438171086943875,Café,51eea8b4498e57998fc19f7b
35.774624068965515,51.43387066666667,Hacket/D&G/Bershka/Rosa Clarà,35.77867038349406,51.43605173885323,Clothing Store,553cc3e3498ed19e78a6cc96
35.774624068965515,51.43387066666667,Tane Dorost Clothing Store | پوشاک الیاف طبیعی تن درست (پوشاک الیاف طبیعی تن درست),35.77277313468751,51.43824617536738,Clothing Store,56a38430498e83d8f6ce38ef
35.747700103448274,51.44136763768116,Arasbaran Cultural Center | فرهنگسرای ارسباران (فرهنگسرای ارسباران),35.74471001988078,51.4436382875277,Cultural Center,4df13a5752b100c2d7f0c944
35.747700103448274,51.44136763768116,Women's Park | پارک بانوان,35.74677272501335,51.43972797414127,Park,513990e2e4b04559af4a1da2
35.747700103448274,51.44136763768116,"moaseseh Meshkat, Yoga",35.74486763880272,51.44236784732066,Yoga Studio,56b867e7498ecb17d654b8aa
35.747700103448274,51.44136763768116,Arasbaran Park | بوستان ارسباران,35.74526910880486,51.44377894094341,Park,533bdeed498e4a2a8a1fa9d0
35.747700103448274,51.44136763768116,Pasha Gym | باشگاه پاشا,35.7438855181527,51.4438685877543,Gym,51a371d6498e776db8298638
35.747700103448274,51.44136763768116,Jolfa Fruit & Vegetable Market | بازار میوه و تره‌بار جلفا,35.75012543191628,51.443496713108495,Fruit & Vegetable Store,54f49745498e6bc708fd5188
35.747700103448274,51.44136763768116,Keshvari Stadium | استادیوم شهید کشوری (استادیوم شهید کشوری),35.75204626686265,51.44018431335813,Soccer Stadium,4fe1cb1ce4b07edeb54c2efb
35.747700103448274,51.44136763768116,Anil Fast Food,35.745181,51.441533,Fast Food Restaurant,56797b6b498e05d5b461edaf
35.747700103448274,51.44136763768116,Keshvari Swimming Pool | استخر کشوری (استخر کشوری),35.75120455944908,51.440212179862485,Pool,51a0dd97498e41b6219a21ea
35.747700103448274,51.44136763768116,Rasa Fitness Centre And Physical Therapy|مجموعه ورزشى و پزشكى راسا,35.74663,51.443906,Gym / Fitness Center,5943d32eca18ea35e6b0e1b9
35.747700103448274,51.44136763768116,سرويس پوينت,35.749658,51.444804,Auto Garage,55cda1a3498e99e0a98c35f8
35.75667475862068,51.44136763768116,Cafe 75 | کافه ۷۵,35.758241530214505,51.44000171747182,Café,59aac80c491be71596192eac
35.75667475862068,51.44136763768116,Baskin Robbins | بستنی بسکین رابینز (بستنی بسکین رابینز),35.75758995361253,51.44251537595998,Ice Cream Shop,4fb7b339e4b01fc53274f530
35.75667475862068,51.44136763768116,Tulip Flower Shop | گل لاله,35.75869754991517,51.44245067411854,Flower Shop,53539593498e7deebbfda544
35.75667475862068,51.44136763768116,Torsh-o-Shirin Juice Bar | آب انار ترش و شیرین,35.75904560062915,51.444013183552826,Juice Bar,510035b5e4b0b671fb54fdc8
35.75667475862068,51.44136763768116,Maadar Ice Cream and Juice Bar | بستنی و آب‌میوه مادر (بستنى و آبميوه مادر),35.75880076947068,51.443225482615205,Ice Cream Shop,4fde2b53e4b01549c0d948c5
35.75667475862068,51.44136763768116,گالري سياوش مظفريان,35.75870478662862,51.44162513548066,Jewelry Store,538566e0498ea537e2efcb7d
35.75667475862068,51.44136763768116,Lida Beauty Salon | سالن آرايش ليدا,35.75805696795849,51.441471309550174,Health & Beauty Service,55544681498e2d5065a00560
35.75667475862068,51.44136763768116,Koorosh Hotel | هتل کوروش,35.757938358223356,51.439758683981196,Hotel,4ca0ad3246978cfaec8ab57f
35.75667475862068,51.44136763768116,Tommy Hilfiger | تامی هیلفیگر,35.75729952471688,51.44239427052789,Clothing Store,511541eee4b0a60916d7c183
35.75667475862068,51.44136763768116,Aroma Cafe | کافه آروما,35.758147824377644,51.43996896187258,Café,541d8161498ea1eb4f4b4ec1
35.75667475862068,51.44136763768116,Madar Square | میدان مادر (میدان مادر),35.75847563850835,51.442837715148926,Plaza,4f9c1b33e4b07e720d701b28
35.75667475862068,51.44136763768116,Brunch Box,35.7582852743048,51.43993561478554,Café,58174f5e38fa862eb1ddb009
35.75667475862068,51.44136763768116,iiLman (ایلمان),35.758209198203346,51.44157723827682,Arts & Crafts Store,55255674498e7d4cbae6c815
35.75667475862068,51.44136763768116,Bonjoo Italian Restaurant | رستوران ایتالیایی بن جو,35.75827235252743,51.44211911238435,Italian Restaurant,51952b88498e184a24bae50d
35.75667475862068,51.44136763768116,The One | دوان,35.75868725735276,51.443157061672096,Furniture / Home Store,51152c7ae4b09c3bd34c2e06
35.75667475862068,51.44136763768116,Koroosh café & Restaurant,35.7578838815199,51.439721905015396,Café,57f0e1ed498e2f67b24a991c
35.75667475862068,51.44136763768116,River Cafè | کافه ریور (کافه ریور),35.75704549172748,51.44388964840972,Café,5784887e498e9426840f5f25
35.75667475862068,51.44136763768116,Bal Café | بال کافه (بال کافه),35.75910350797862,51.43883788402035,Café,5707d5e5498e19b1dab1a256
35.75667475862068,51.44136763768116,Rasha Gym,35.75791093347106,51.44040197664344,Gym,5522b531498e9ac949207941
35.75667475862068,51.44136763768116,Papa John Pizza | پیتزا پاپا جان,35.75826116644415,51.43983564940148,Fast Food Restaurant,51f56130498ec045ef17e5e8
35.75667475862068,51.44136763768116,Pasta Factory |‌ پاستا فکتوری (پاستا فکتوری),35.754591721718285,51.44553587561374,Italian Restaurant,51265b3ce4b00df718940a1b
35.75667475862068,51.44136763768116,Ershad Supermarket | سوپرماركت ارشاد (سوپرماركت ارشاد),35.754234884482216,51.44577364083638,Supermarket,543ff3c6498e77db3ba14e7d
35.75667475862068,51.44136763768116,Barooj Fast Food | فست فود باروژ (فست فود باروژ),35.75973876824152,51.44254772138705,Fast Food Restaurant,56015868498e201b34b5e110
35.75667475862068,51.44136763768116,JeansWest | جین وست (جین وست),35.75906851030348,51.438676837155874,Clothing Store,5246ace811d26007caf5f5c3
35.75667475862068,51.44136763768116,تعاوني ميوه انصار المهدي,35.75605894929421,51.44456327978867,Fruit & Vegetable Store,54d21940498ec505d9d2a1fa
35.75667475862068,51.44136763768116,Sogol Confectionary | شیرینی سوگل (شیرینی سوگل),35.754408,51.445652,Pastry Shop,51d45520498e0658f2349982
35.75667475862068,51.44136763768116,Kateh | كته,35.75747430108247,51.44248143973382,Persian Restaurant,54ce3c9d498e8eb709665546
35.75667475862068,51.44136763768116,Alef Pastry | قنادی الف,35.758689,51.443189,Pastry Shop,5b8e35bef96b2c0039023943
35.75667475862068,51.44136763768116,Keshvari Sport Complex | مجموعه ورزشي كشوري,35.75280782589965,51.43917421844413,Basketball Stadium,563b7be1cd109c1471dc6aa1
35.75667475862068,51.44136763768116,Nutella Bar | نوتلا بار,35.75871656515551,51.442614761474246,Dessert Shop,572ce2f7498e2483c3503809
35.75667475862068,51.44136763768116,Bijan Pizza | پیتزا بیژن (پیتزا بیژن),35.759198418652964,51.44264115929505,Pizza Place,4fda343ae4b04b49979024a9
35.75667475862068,51.44136763768116,Kazemi Square | میدان کاظمی (میدان کاظمی),35.75325603036225,51.44156903028488,Plaza,4fe1ca59e4b01a0708bfa32a
35.75667475862068,51.44136763768116,Aida Sandwich,35.75520696332491,51.441809727071984,Sandwich Place,52050016498efabdc225a5af
35.75667475862068,51.44136763768116,"Shahid Keshvari Sport Club, Bodybuilding سالن  بدنسازى شهيد کشورى",35.75311155909645,51.441379014164525,Athletics & Sports,50ab1693e4b0ade343f6de71
35.75667475862068,51.44136763768116,Tehran Sogol | تهران سوگل,35.75429013179487,51.4457218013869,Candy Store,5495865e498e80c1f98be729
35.7656494137931,51.44136763768116,Zafar Flower Garden | بازار گل و گیاه ظفر (بازار گل و گیاه ظفر),35.76494414846612,51.44100409429679,Flower Shop,5350eafe498e84507afaab91
35.7656494137931,51.44136763768116,Just Falafel | جاست فلافل (جاست فلافل),35.76809570374738,51.441502176961954,Falafel Restaurant,560acda0498e53b642e977b7
35.7656494137931,51.44136763768116,Garden Grill | گاردن گريل,35.76523790462074,51.44174144020405,Sandwich Place,52641307498ed599948c8cfe
35.7656494137931,51.44136763768116,Dorna | پروتئينى درنا,35.76804049261577,51.441389269200975,Market,56e2f2e9498ee044ea8ff2a0
35.7656494137931,51.44136763768116,Neyshekar Ice Cream | بستنی نیشکر,35.766626814008575,51.44218435428129,Ice Cream Shop,500b1100e4b0ba42c1ffafa8
35.7656494137931,51.44136763768116,V Café | ویکافه (ویکافه),35.770097722508176,51.440632939338684,Café,583ed81bc7ec6b1354978dfc
35.7656494137931,51.44136763768116,Kargah Café | کافه کارگاه (کافه کارگاه),35.76563474173964,51.43970889026462,Café,5b2a5a30e4c459002c5b1236
35.7656494137931,51.44136763768116,Parsa Restaurant | رستوران پارسا (رستوران پارسا),35.762299684748115,51.43864590290299,Restaurant,51e557e3498eaaa8c2273956
35.7656494137931,51.44136763768116,Gholhak Drugstore | داروخانه شبانه روزی قلهک (داروخانه شبانه‌روزی قلهک),35.768483614702774,51.44111374369556,Drugstore,505f906ce4b0211deccaa858
35.7656494137931,51.44136763768116,Soltan Jegaraki | دل و جگر سلطان (دل و جگر سلطان),35.769021,51.441279,Jegaraki,4fd1d4c5e4b0e16f01df50d3
35.7656494137931,51.44136763768116,Shahrzad Bookstore | کتابفروشی شهرزاد (کتابفروشی شهرزاد),35.76490779039017,51.440404792990336,Bookstore,511231bbe4b023bbb1b86f90
35.7656494137931,51.44136763768116,Khaak Gallery | گالری خاک,35.76964957629016,51.440953431561255,Art Gallery,5194ed4c498e2a8c8f550e26
35.7656494137931,51.44136763768116,IKEA,35.765768,51.442752,Furniture / Home Store,56fd04f2498eb1774c4ffc52
35.7656494137931,51.44136763768116,Heydar Baba Dairy Products | لبنيات سنتى حيدربابا (لبنيات سنتى حيدربابا),35.76845269535873,51.44092779414295,Dairy Store,54180707498ef464c95e21fd
35.7656494137931,51.44136763768116,Haida Burger,35.76941597700423,51.44038428322593,Burger Joint,52cffdf8498eb4084c23ace7
35.7656494137931,51.44136763768116,Mina Tower | برج مينا,35.762810172829894,51.444665771718086,Building,518b5f74498ed9fff28896ff
35.7656494137931,51.44136763768116,مركز خريد ظفر | Zafar shopping center,35.76580338286169,51.44225582555583,Fabric Shop,544fd7e2498e1b43942e4938
35.7656494137931,51.44136763768116,شیرنی فروشی چورک | Chourak confectionery,35.769055158466365,51.440872330449515,Pastry Shop,5042018ee4b0350e0227976b
35.7656494137931,51.44136763768116,Negin Zafar Shopping Center | مركز خريد نگین ظفر (مركز خريد نگین ظفر),35.76580185675415,51.442754167462695,Shopping Mall,4fca23fde4b087d22a0c429c
